Date,Close,Adj Close,Volume,Open,High,Low
19/07/2023,30.7,0,"940,900",30.7,31.2,30.55
18/07/2023,30.75,0,"818,100",31,31.2,30.7
17/07/2023,31.3,0,"859,000",31,31.9,31
14/07/2023,31,0,"1,227,300",31.5,31.5,30.45
13/07/2023,31.3,0,"814,600",31.15,31.5,30.7
12/07/2023,30.9,0,"890,900",30.8,31.5,30.55
11/07/2023,31.15,0,"1,544,200",30.4,31.9,30.1
10/07/2023,30.5,0,"1,552,500",30.5,30.9,29.6
07/07/2023,30,0,"1,259,200",30,30,29.45
06/07/2023,29.55,0,"2,511,300",27.75,29.55,27.75
05/07/2023,27.65,0,"824,300",28.3,28.3,27.65
04/07/2023,28,0,"955,400",27,28,27
03/07/2023,27,0,"282,000",27.5,27.5,26.5
30/06/2023,26.65,0,"645,900",27,27.05,26.6
29/06/2023,27,0,"592,100",27.3,27.7,27
28/06/2023,27.4,0,"616,000",27.7,28.3,27.4
27/06/2023,27.6,0,"651,400",27.3,27.7,27
26/06/2023,27,0,"933,800",27.7,27.7,26.25
23/06/2023,27.55,0,"531,800",27.7,28,27.2
22/06/2023,27.7,0,"1,179,700",28,28.4,27.4
21/06/2023,27.35,0,"1,168,500",26.9,27.4,26.7
20/06/2023,26.7,0,"531,800",26.2,26.95,26
19/06/2023,26.15,0,"603,000",26.65,26.65,26.15
16/06/2023,26.3,0,"718,500",26.45,26.9,26.3
15/06/2023,26.4,0,"598,100",26.6,26.75,26.2
14/06/2023,26.3,0,"1,028,600",26.95,27.2,26.2
13/06/2023,26.85,0,"770,700",27.6,27.6,26.85
12/06/2023,27.3,0,"1,118,300",26.65,27.8,26.3
09/06/2023,26.3,0,"1,004,600",26.4,26.55,25.7
08/06/2023,26.4,0,"1,634,200",26.7,27.3,26.4
07/06/2023,26.75,0,"939,900",27,27.5,26.6
06/06/2023,26.75,0,"749,900",26.5,26.95,26.1
05/06/2023,26.5,0,"1,033,800",26.15,27.4,26.15
02/06/2023,26.1,0,"1,030,600",26.6,26.8,25.9
01/06/2023,26.35,0,"1,082,900",26.4,26.6,25.65
31/05/2023,25.9,0,"2,805,700",24.5,25.9,24.35
30/05/2023,24.25,0,"971,500",24,24.5,24
29/05/2023,23.75,0,"575,200",23.6,23.8,23.3
26/05/2023,23.25,0,"417,900",23,23.5,23
25/05/2023,23,0,"704,300",23.55,23.8,23
24/05/2023,23.7,0,"548,600",24.25,24.3,23.65
23/05/2023,24.1,0,"783,400",24.15,24.4,23.85
22/05/2023,23.9,0,"371,000",23.45,24.15,23.45
19/05/2023,23.45,0,"810,500",23.85,23.85,23
18/05/2023,23.6,0,"394,000",23.9,24,23.6
17/05/2023,23.7,0,"602,400",23.7,24.55,23.5
16/05/2023,23.65,0,"969,300",24.2,24.2,23.35
15/05/2023,24.05,0,"927,800",24.9,25,24.05
12/05/2023,24.7,0,"974,800",24.6,24.7,24
11/05/2023,24.6,0,"1,651,800",23.65,24.6,23.5
10/05/2023,23.3,0,"1,153,400",23.1,23.6,23
09/05/2023,23.15,0,"803,800",22.8,23.2,22.55
08/05/2023,22.7,0,"909,700",23,23.5,22.5
05/05/2023,23,0,"676,200",22,23.05,22
04/05/2023,22.45,0,"1,982,100",23,23.05,22.05
28/04/2023,23.4,0,"883,700",23.9,24.6,23.4
27/04/2023,23.8,0,"1,228,200",24.8,24.8,23.5
26/04/2023,24.7,0,"771,100",24.2,24.7,23.7
25/04/2023,23.95,0,"994,400",24.9,24.9,23.6
24/04/2023,24.6,0,"865,800",25,25.15,24.05
21/04/2023,24.6,0,"1,979,600",24,25.45,24
20/04/2023,23.8,0,"1,842,000",22.4,23.8,22.4
19/04/2023,22.25,0,"798,700",23.25,23.25,22.25
18/04/2023,23.2,0,"697,400",23,23.6,22.6
17/04/2023,23,0,"763,200",21.8,23,21.35
14/04/2023,21.6,0,"879,000",22.95,23.2,21.6
13/04/2023,22.9,0,"949,200",23.4,24.3,22.8
12/04/2023,23.3,0,"1,797,400",21.9,23.3,21.9
11/04/2023,21.8,0,"696,500",20.5,21.8,20.5
10/04/2023,20.8,0,"937,300",21.3,21.95,20.7
07/04/2023,21.2,0,"657,900",21.05,21.3,20.7
06/04/2023,21,0,"984,700",21.3,21.95,21
05/04/2023,21.3,0,"1,168,800",20.55,21.3,20.45
04/04/2023,20.5,0,"519,700",20.9,20.9,20.3
03/04/2023,20.65,0,"1,096,600",19.6,20.65,19.35
31/03/2023,19.3,0,"293,200",19.1,19.35,19.1
30/03/2023,19.1,0,"286,400",19.2,19.3,19.1
29/03/2023,19.2,0,"192,900",19.3,19.3,19.05
28/03/2023,19.2,0,"431,200",19.15,19.35,19
27/03/2023,19,0,"206,000",19,19,18.8
24/03/2023,18.9,0,"222,300",18.95,19.1,18.9
23/03/2023,18.9,0,"110,300",18.6,18.9,18.6
22/03/2023,18.8,0,"159,800",18.8,19.1,18.7
21/03/2023,18.75,0,"242,400",18.75,18.8,18.5
20/03/2023,18.7,0,"284,700",18.75,19.05,18.7
17/03/2023,18.75,0,"200,600",19.25,19.25,18.75
16/03/2023,18.85,0,"337,600",19,19.1,18.8
15/03/2023,19.3,0,"259,100",19.2,19.35,19
14/03/2023,18.65,0,"705,900",19.2,19.3,18.65
13/03/2023,19.25,0,"313,600",19.5,19.5,19.2
10/03/2023,19.55,0,"291,400",20.05,20.05,19.55
09/03/2023,20.1,0,"507,100",19.6,20.1,19.6
08/03/2023,19.5,0,"278,300",19.2,19.5,19
07/03/2023,19.25,0,"275,400",19.6,19.6,19.1
06/03/2023,19.15,0,"289,800",19.5,19.65,19.15
03/03/2023,19.1,0,"295,600",19.45,19.75,19.1
02/03/2023,19.45,0,"282,200",19.75,19.9,19.4
01/03/2023,19.7,0,"359,600",18.8,19.7,18.6
28/02/2023,18.9,0,"345,900",18.8,18.9,18.4
27/02/2023,18.4,0,"490,100",19,19.15,18.4
24/02/2023,19.15,0,"376,800",19.9,19.9,19.15
23/02/2023,19.6,0,"542,200",19.8,19.8,19
22/02/2023,19.8,0,"948,900",20.75,20.8,19.8
21/02/2023,21,0,"849,100",21.3,21.5,20.9
20/02/2023,21.2,0,"870,500",20.35,21.2,20.15
17/02/2023,20.3,0,"551,100",20.3,20.75,20.1
16/02/2023,20.25,0,"762,200",19.4,20.25,19.1
15/02/2023,18.95,0,"373,700",18.4,19.35,18.4
14/02/2023,18.35,0,"209,300",18.4,18.6,18.15
13/02/2023,18.15,0,"797,100",19.5,19.5,18.15
10/02/2023,19.5,0,"247,700",20.1,20.1,19.45
09/02/2023,20.1,0,"375,900",19.75,20.3,19.45
08/02/2023,19.35,0,"446,500",19.55,19.75,18.8
07/02/2023,19.5,0,"505,500",20.4,20.6,19.5
06/02/2023,20.35,0,"439,100",20.7,20.75,20.15
03/02/2023,20.7,0,"574,800",21,21.25,20.3
02/02/2023,20.75,0,"676,800",21.5,21.7,20.7
01/02/2023,21.3,0,"1,533,300",21.25,22.15,20.6
31/01/2023,20.85,0,"648,600",20.8,21,20.35
30/01/2023,20.55,0,"521,400",20,20.8,20
27/01/2023,20,0,"791,500",21.5,21.55,20
19/01/2023,21,0,"632,500",20.5,21.45,20.4
18/01/2023,20.35,0,"930,800",19,20.35,19
17/01/2023,19.05,0,"504,400",18.75,19.3,18.7
16/01/2023,18.7,0,"274,400",18.8,19.1,18.65
13/01/2023,18.8,0,"458,800",19.15,19.15,18.8
12/01/2023,18.85,0,"297,400",19.25,19.25,18.8
11/01/2023,19,0,"483,400",19.3,19.3,18.6
10/01/2023,18.85,0,"708,600",19,19.2,18.35
09/01/2023,19.25,0,"559,300",20.1,20.4,19.2
06/01/2023,20,0,"961,100",19.7,20.75,19.5
05/01/2023,19.5,0,"484,200",19.6,19.85,19.5
04/01/2023,19.6,0,"615,700",20,20.15,19.5
03/01/2023,19.45,0,"603,400",18.8,19.45,18.5
30/12/2022,18.35,0,"428,400",18.25,18.9,18.05
29/12/2022,18.2,0,"820,700",19.4,19.4,18.2
28/12/2022,19.45,0,"644,800",18.5,19.5,18.4
27/12/2022,18.5,0,"1,582,400",17.05,18.8,17.05
26/12/2022,18.3,0,"1,058,900",19,19,18.3
23/12/2022,19.65,0,"1,934,200",20.4,21.4,19.65
22/12/2022,21.1,0,"1,423,200",23.7,23.7,21.1
21/12/2022,22.65,0,"5,081,900",19.75,22.65,19.75
20/12/2022,21.2,0,"116,100",21.2,21.2,21.2
19/12/2022,22.75,0,"440,000",22.75,22.75,22.75
16/12/2022,24.45,0,"868,100",24.45,24.45,24.45
15/12/2022,26.25,0,"2,482,400",27.1,27.2,26.25
14/12/2022,28.2,0,"1,480,700",28,28.9,27.65
13/12/2022,27.35,0,"1,330,300",26.5,27.5,25.9
12/12/2022,26.4,0,"1,128,766",26.7,27.7,26.3
09/12/2022,26.4,0,"1,887,100",25.2,26.4,24.7
08/12/2022,24.7,0,"3,076,200",25.9,27.25,24.5
07/12/2022,25.6,0,"1,432,200",27.6,28.5,25.6
06/12/2022,27.5,0,"2,543,500",26.1,28.65,26.1
05/12/2022,26.8,0,"2,366,300",29,29.4,26.8
02/12/2022,28.5,0,"1,549,300",27.4,28.8,26.7
01/12/2022,27.7,0,"2,283,300",26.5,27.7,26.5
30/11/2022,25.9,0,"1,716,600",26.5,26.5,25.35
29/11/2022,26.2,0,"1,704,400",25.4,26.8,24.85
28/11/2022,25.5,0,"2,155,200",26.5,26.8,24.6
25/11/2022,25.25,0,"1,377,800",24.5,25.25,24.05
24/11/2022,23.6,0,"2,029,000",22.35,23.6,22.35
23/11/2022,22.1,0,"1,080,100",20.7,22.1,20.4
22/11/2022,20.7,0,"3,138,500",22.7,23,20.65
21/11/2022,21.75,0,"698,300",21.6,21.75,21.05
18/11/2022,20.35,0,"2,767,700",20.35,20.35,19.8
17/11/2022,19.05,0,"883,600",19.05,19.05,18.95
16/11/2022,17.85,0,"974,800",16.8,17.85,16.55
15/11/2022,16.7,0,"1,583,300",15.8,16.9,15.8
14/11/2022,15.95,0,"2,534,200",16.5,16.7,15.95
11/11/2022,17.1,0,"1,242,400",18.4,18.9,17.1
10/11/2022,18.35,0,"1,037,400",19.5,19.6,18.35
09/11/2022,19.7,0,"1,694,200",19.5,21.6,19.5
08/11/2022,20.95,0,"371,900",20.95,20.95,20.95
07/11/2022,22.5,0,"885,000",22.5,23,22.5
04/11/2022,24.15,0,"757,900",25.75,25.75,24.15
03/11/2022,25.95,0,"1,317,800",27.25,27.7,25.95
02/11/2022,27.6,0,"737,900",28.55,28.9,27.6
01/11/2022,28.05,0,"1,527,338",27.4,28.4,27.15
31/10/2022,27,0,"1,734,000",28.2,28.3,26.45
28/10/2022,28,0,"889,700",28.6,28.6,27.7
27/10/2022,27.75,0,"854,300",26,27.75,25.2
26/10/2022,25.95,0,"649,400",28.6,28.6,25.95
25/10/2022,27.9,0,"900,900",27.95,29.45,26.45
24/10/2022,27.95,0,"949,000",30.7,30.9,27.95
21/10/2022,30.05,0,"1,262,300",32.3,32.3,30.05
20/10/2022,32.3,0,"1,045,800",32.45,33.35,31.9
19/10/2022,32,0,"1,372,800",32.75,33.8,31.85
18/10/2022,32.1,0,"695,800",30.85,32.1,30.5
17/10/2022,30,0,"389,200",29.8,30.8,29.4
14/10/2022,30.25,0,"1,257,300",30.6,31.1,29.9
13/10/2022,30.2,0,"543,200",30.25,31,29.3
12/10/2022,30.2,0,"526,300",29.9,31.5,29.8
11/10/2022,29.7,0,"1,214,700",30,31.5,29.5
10/10/2022,29.85,0,"527,400",27.5,29.85,27.5
07/10/2022,27.9,0,"573,300",29.45,29.5,27.5
06/10/2022,29.5,0,"553,000",30.4,30.95,29.5
05/10/2022,29.85,0,"426,200",28.2,29.85,28.2
04/10/2022,27.9,0,"591,700",30.35,30.8,27.9
03/10/2022,29.9,0,"620,100",31.85,31.85,29.9
30/09/2022,32.1,0,"987,500",32.5,33.2,31.15
29/09/2022,33.45,0,"382,000",36.5,36.5,33.45
28/09/2022,35.6,0,"325,500",36,36.8,35.5
27/09/2022,36.4,0,"219,000",36.25,36.65,35.75
26/09/2022,35.95,0,"669,000",38.2,38.2,35.9
23/09/2022,38.6,0,"311,200",38.4,39.2,38.4
22/09/2022,38.4,0,"463,900",36.5,38.45,36.5
21/09/2022,37.5,0,"298,200",38.8,38.8,37.5
20/09/2022,39,0,"399,000",39.85,40.5,37.8
19/09/2022,39.25,0,"864,800",42,42.05,39.25
16/09/2022,42.2,0,"557,100",43.6,43.6,41.8
15/09/2022,43.6,0,"245,100",44.2,44.2,43.55
14/09/2022,44.1,0,"454,100",44,44.2,43.6
13/09/2022,44.85,0,"215,700",45.3,45.3,44.8
12/09/2022,44.95,0,"228,000",44.7,46,44.3
09/09/2022,44.5,0,"421,000",43.8,45.5,43.7
08/09/2022,50.2,0,"634,300",50.1,50.8,49.5
07/09/2022,49.5,0,"675,200",51.9,52.1,49.5
06/09/2022,52,0,"359,500",52.4,52.5,51.9
05/09/2022,52.4,0,"243,500",52.5,52.7,52
31/08/2022,52.3,0,"218,500",51.9,52.5,51.2
30/08/2022,51.9,0,"370,500",52,52.8,51.9
29/08/2022,52,0,"718,000",52.6,52.6,50.7
26/08/2022,53.4,0,"618,400",54.7,54.9,53.4
25/08/2022,54.4,0,"545,600",53.9,54.9,53.9
24/08/2022,53.9,0,"470,400",54,54.1,53
23/08/2022,54.1,0,"398,700",52.5,54.1,52.4
22/08/2022,53.3,0,"1,031,000",53.1,53.3,51.6
19/08/2022,54,0,"890,600",56,56.4,54
18/08/2022,56.5,0,"693,000",56.8,57.1,56
17/08/2022,57.4,0,"599,300",57.5,57.8,56.3
16/08/2022,57,0,"1,472,400",55.5,57.7,55.3
15/08/2022,55.5,0,"479,600",55.7,56.5,54.5
12/08/2022,55.6,0,"418,800",55.5,55.7,54.4
11/08/2022,56.5,55.5,"846,400",57.6,57.6,55.3
10/08/2022,56.7,55.7,"663,400",56.9,57,55.8
09/08/2022,57,55.99,"978,700",58.2,58.3,56.7
08/08/2022,58.2,57.17,"410,400",57.7,59.5,57
05/08/2022,57.2,56.19,"381,400",56.5,57.4,56
04/08/2022,56.6,55.6,"1,051,800",57.3,57.5,55.8
03/08/2022,57.3,56.29,"567,300",57,58.1,56.9
02/08/2022,57.1,56.09,"734,300",56,57.4,55.4
01/08/2022,55.5,54.52,"636,200",54,55.8,53.7
29/07/2022,54,53.04,"532,500",53.6,54.7,53.2
28/07/2022,53.5,52.55,"426,400",52.9,53.8,52
27/07/2022,52.3,51.37,"148,800",51.7,52.3,51.1
26/07/2022,52.8,51.87,"138,800",53.1,53.1,51.8
25/07/2022,52.9,51.96,"207,100",53.5,53.5,51.6
22/07/2022,53.2,52.26,"271,400",53.7,53.9,53.1
21/07/2022,53.3,52.36,"199,300",54.3,54.3,53.3
20/07/2022,53.8,52.85,"633,100",52.5,54.3,52.2
19/07/2022,52,51.08,"160,100",51.9,52.4,51.2
18/07/2022,51.9,50.98,"181,900",52.5,52.7,51.9
15/07/2022,52,51.08,"182,500",53,54,52
14/07/2022,53,52.06,"149,300",51.6,53,51.2
13/07/2022,52,51.08,"228,400",53,53.2,51
12/07/2022,52.8,51.87,"176,600",50.7,52.8,50.4
11/07/2022,50.1,49.21,"213,700",52.3,52.6,50
08/07/2022,51.8,50.88,"351,700",48.5,51.8,48.5
07/07/2022,48.5,47.64,"194,300",46.6,50,46.6
06/07/2022,48,47.15,"434,600",50.5,51,48
05/07/2022,51.4,50.49,"866,500",54.9,54.9,51.4
04/07/2022,55.2,54.22,"282,600",56.6,57,54.9
01/07/2022,56.6,55.6,"386,700",55.2,56.6,52.1
30/06/2022,56,55.01,"505,400",55,56.8,55
29/06/2022,54.8,53.83,"334,200",55,55.5,54
28/06/2022,55.1,54.12,"378,500",54.4,55.9,53.6
27/06/2022,54.5,53.54,"305,100",54,55.2,53.3
24/06/2022,54,53.04,"381,600",53.8,55,53
23/06/2022,52.6,51.67,"389,500",48.5,52.6,47.95
22/06/2022,49.2,48.33,"780,400",54.6,54.6,49.2
21/06/2022,52.9,51.96,"1,261,700",56,57,52.9
20/06/2022,56.8,55.79,"705,000",61.7,63.2,56.8
17/06/2022,61,59.92,"717,600",60.7,63,60
16/06/2022,64.1,62.97,"638,100",65,66,64.1
15/06/2022,63.9,62.77,"635,200",67,67,62.5
14/06/2022,67.2,66.01,"766,600",63.2,67.2,63.2
13/06/2022,67.3,66.11,"752,500",67.3,69.5,67.3
10/06/2022,72.3,71.02,"995,100",76.4,77.5,72.3
09/06/2022,77.7,76.32,"545,100",76.9,77.7,75.8
08/06/2022,77.7,76.32,"669,000",77.3,79.5,76.1
07/06/2022,76.8,75.44,"1,217,200",71.9,76.9,70.1
06/06/2022,72.9,71.61,"622,400",73.3,74.7,71.8
03/06/2022,73.2,71.9,"627,900",73,75.3,71.3
02/06/2022,73.2,71.9,"1,367,900",69.4,73.2,68.6
01/06/2022,68.5,67.29,"492,700",69.1,69.4,67.3
31/05/2022,69.5,68.27,"527,800",68.3,69.9,67.8
30/05/2022,68.8,67.58,"744,400",69.7,69.7,67.7
27/05/2022,70,68.76,"384,400",69.9,71,68.4
26/05/2022,69.9,68.66,"785,800",68.2,69.9,67.2
25/05/2022,67.2,66.01,"918,100",63.6,67.3,62.5
24/05/2022,63.8,62.67,"438,800",62.9,63.8,59.5
23/05/2022,62.5,61.39,"330,300",64,65.1,60.1
20/05/2022,63.8,62.67,"468,500",62.5,64.9,61.7
19/05/2022,62.6,61.49,"279,500",60.2,63.4,60.2
18/05/2022,63.7,62.57,"579,300",65.6,65.6,63
17/05/2022,64.8,63.65,"452,400",60.9,65,57.6
16/05/2022,60.9,59.82,"570,900",63.9,66.7,59.7
13/05/2022,64.1,62.97,"533,400",66.8,67.6,64.1
12/05/2022,68.9,67.68,"377,200",73.4,73.4,68.9
11/05/2022,74,72.69,"227,200",74.9,75,70
10/05/2022,74.9,73.57,"869,200",67.8,74.9,67.7
09/05/2022,72.7,71.41,"579,900",73.7,77.4,72.7
06/05/2022,78.1,76.72,"423,000",81.5,82.1,78.1
05/05/2022,83.9,82.42,"421,800",85.4,86.9,79.8
04/05/2022,85.4,83.89,"449,300",83.3,86,82.1
29/04/2022,83.8,82.32,"548,000",79.2,84.7,79.2
28/04/2022,81,79.57,"330,700",80.1,81.8,79.3
27/04/2022,81.3,79.86,"395,700",78.5,82,76
26/04/2022,79,77.6,"964,300",72.5,79,72.5
25/04/2022,77.9,76.52,"602,000",83.7,83.7,77.9
22/04/2022,83.7,82.22,"1,106,300",91.7,91.7,83.7
21/04/2022,90,88.41,"792,800",88.2,91.7,84
20/04/2022,90,88.41,"773,000",92.5,96,90
19/04/2022,94,92.34,"614,500",96.6,97.1,92
18/04/2022,96.8,95.09,"666,300",96,98,95
15/04/2022,96,94.3,"1,707,000",91,96.4,90.5
14/04/2022,90.1,88.51,"486,800",87.1,90.9,87.1
13/04/2022,87,85.46,"353,000",87,88.5,85.8
12/04/2022,86,84.48,"606,800",84.5,89.3,83.5
08/04/2022,83.5,82.02,"825,500",85.4,86.2,83
07/04/2022,85.8,84.28,"846,200",91,91.7,85.8
06/04/2022,90,88.41,"892,100",92,92,87
05/04/2022,92,90.37,"428,600",93,94,91
04/04/2022,93,91.35,"748,200",91.4,93.4,91.3
01/04/2022,91,89.39,"416,100",89.2,93.6,89.2
31/03/2022,90.1,88.51,"322,500",91,92,90.1
30/03/2022,91.6,89.98,"660,200",88.1,93.7,87
29/03/2022,89.3,87.72,"574,700",90.9,91.7,88.3
28/03/2022,90.9,89.29,"513,900",88.7,91.5,87.5
25/03/2022,88.8,87.23,"1,599,100",82.9,88.8,82.4
24/03/2022,83,81.53,"616,900",83,83.6,82
23/03/2022,82.9,81.43,"852,600",80.1,83.4,80.1
22/03/2022,80.2,78.78,"599,300",78.8,80.2,78.3
21/03/2022,79.3,77.9,"342,800",79.6,80.2,79
18/03/2022,80.7,79.27,"352,800",80.8,82,78.8
17/03/2022,80.8,79.37,"724,100",79.5,81.9,78.4
16/03/2022,78.3,76.91,"351,400",81,81,77.9
15/03/2022,79.5,78.09,"307,800",79.5,79.7,77.5
14/03/2022,79.7,78.29,"435,100",78.1,80.4,77.6
11/03/2022,80.8,79.37,"309,900",80,81.4,79
10/03/2022,81.1,79.66,"652,000",77,81.2,77
09/03/2022,75.9,74.56,"835,500",76.1,78.7,72.2
08/03/2022,77.1,75.74,"1,015,400",81,81.6,77.1
07/03/2022,82.8,81.33,"491,200",81.3,83.5,81.3
04/03/2022,84.4,82.91,"372,200",84.4,84.8,82.9
03/03/2022,84.4,82.91,"1,269,700",80.2,84.4,78
02/03/2022,81.5,80.06,"633,800",82.2,83.3,80.1
01/03/2022,83.5,82.02,"295,600",83.9,83.9,82
28/02/2022,84,82.51,"458,800",81.9,85,80.6
25/02/2022,81.9,80.45,"470,100",81.5,82.5,81
24/02/2022,81,79.57,"641,100",80.2,81.7,76.5
23/02/2022,81,79.57,"589,200",80.6,82.5,79.8
22/02/2022,80.6,79.17,"460,000",81,82.4,79.2
21/02/2022,82,80.55,"615,000",79.1,82.1,78.1
18/02/2022,79.7,78.29,"331,200",78.1,79.7,78.1
17/02/2022,79.6,78.19,"1,046,800",76.9,80.3,76.8
16/02/2022,76.9,75.54,"1,127,300",73,77,72.5
15/02/2022,73,71.71,"463,200",71.2,74.5,70.5
14/02/2022,71.2,69.94,"307,200",70.7,72.2,70.7
11/02/2022,72.4,71.12,"370,500",72.8,73.1,71.1
10/02/2022,72.9,71.61,"316,400",71.6,73.6,71.3
09/02/2022,71.8,70.53,"392,100",72.5,72.7,71.4
08/02/2022,71.8,70.53,"991,500",68.8,71.9,68
07/02/2022,68.6,67.39,"287,700",69,69,66
28/01/2022,68,66.8,"283,300",68.3,68.3,66.6
27/01/2022,68.4,67.19,"395,800",68.2,68.9,66.1
26/01/2022,68.5,67.29,"188,600",69.2,69.9,67.6
25/01/2022,69.2,67.98,"266,200",68.5,69.5,66.5
24/01/2022,68.9,67.68,"321,200",70.1,70.1,67.9
21/01/2022,69.5,68.27,"645,200",66.1,70.6,66.1
20/01/2022,67,65.81,"252,500",67,67,64.7
19/01/2022,66.6,65.42,"214,100",66.6,67.9,65.6
18/01/2022,67.5,66.31,"360,300",68,68.2,66
17/01/2022,68,66.8,"886,500",68.9,70,67.9
14/01/2022,68,66.8,"380,200",65.9,69.1,65.9
13/01/2022,68,66.8,"290,200",67,68,64.5
12/01/2022,67,65.81,"290,500",67.3,68.2,65.1
11/01/2022,68.2,66.99,"272,300",69.3,70,67
10/01/2022,69.3,68.07,"652,000",68,71.1,66.7
07/01/2022,69,67.78,"209,900",69.4,69.7,68
06/01/2022,69.7,68.47,"693,600",69.9,71,69
05/01/2022,69.4,68.17,"753,100",66,69.8,65.5
04/01/2022,65.6,64.44,"339,700",64.2,65.9,62.1
31/12/2021,64,62.87,"154,200",64.8,64.8,63.7
30/12/2021,64,62.87,"108,800",65,65.1,64
29/12/2021,65,63.85,"176,300",64.4,65.3,64.2
28/12/2021,65,63.85,"177,500",64.3,65,63.9
27/12/2021,64,62.87,"211,800",64,65,63.6
24/12/2021,64,62.87,"130,800",64,64.6,63.6
23/12/2021,63.6,62.47,"207,400",65,65.1,63.4
22/12/2021,65,63.85,"308,100",64.4,66,64.1
21/12/2021,64.3,63.16,"257,400",64.2,64.9,64
20/12/2021,65.2,64.05,"205,700",65.2,65.8,64.3
17/12/2021,66,64.83,"247,500",66,66.1,65
16/12/2021,66,64.83,"219,000",66.6,67.2,65
15/12/2021,66.6,65.42,"260,900",67,67.8,66
14/12/2021,67,65.81,"222,300",68,68,66.6
13/12/2021,67.9,66.7,"411,100",67,68.2,65
10/12/2021,67,65.81,"280,600",65.2,67.5,65.2
09/12/2021,65.2,64.05,"295,800",65.9,65.9,64.8
08/12/2021,65.9,64.73,"214,700",65,66.7,65
07/12/2021,64.6,63.46,"375,100",64,64.6,62.5
06/12/2021,62.2,61.1,"338,600",65.4,67,60.9
03/12/2021,65.4,64.24,"253,800",66.3,66.8,65.4
02/12/2021,66.3,65.13,"217,800",66.1,67.3,66.1
01/12/2021,66.1,64.93,"160,000",67.5,67.5,65.8
30/11/2021,66.8,65.62,"334,300",66,66.8,65.6
29/11/2021,65.1,63.95,"373,300",64,66.3,64
26/11/2021,66.9,65.72,"363,800",68,68.2,66.1
25/11/2021,68.3,67.09,"363,800",69.6,70,68.1
24/11/2021,69.6,68.37,"216,400",70,70.5,68.1
23/11/2021,69.5,68.27,"280,700",66.2,69.5,65.5
22/11/2021,66.2,65.03,"570,400",67.7,69.8,64
19/11/2021,68,66.8,"945,100",71,72,67.1
18/11/2021,71,69.74,"741,700",72.2,73.8,71
17/11/2021,73,71.71,"236,400",73.8,74,72.6
16/11/2021,73.8,72.49,"667,700",73,75,71.9
15/11/2021,73,71.71,"857,000",76.8,76.8,72.8
12/11/2021,76.1,74.75,"326,900",77,77,75
11/11/2021,76.8,75.44,"505,100",76.5,77.2,74.5
10/11/2021,76.5,75.15,"882,900",72.4,77.3,71.4
09/11/2021,72.8,71.51,"452,200",73.3,73.5,72.6
08/11/2021,73,71.71,"670,700",75,75,72.5
05/11/2021,73.2,71.9,"1,801,400",69,73.2,67.5
04/11/2021,68.5,67.29,"408,700",67,68.5,66.9
03/11/2021,67.1,65.91,"408,000",69.1,69.7,67.1
02/11/2021,69.5,68.27,"709,900",67,70,67
01/11/2021,67.6,66.4,"1,045,300",68,68,66.9
